client_id,sexe,âge,revenu_mensuel,segment_age,revenu_cat,produit,canal_achat,montant_panier,panier_frequent,note_satisfaction,retour_produit,date_achat
9863,Femme,33,2213.54,Adulte,Moyen,Beauté,Desktop,95.22,Non,3,Non,2023-11-11
9864,Femme,29,4426.96,Adulte,Élevé,Beauté,Mobile,94.23,Non,3,Non,2023-04-06
9865,Femme,45,3189.13,Mature,Moyen,Mode,Desktop,74.05,Oui,4,Non,2023-08-11
9866,Homme,35,4057.71,Adulte,Élevé,Mode,Mobile,154.37,Non,2,Non,2023-03-21
9867,Femme,23,2419.02,Jeune,Moyen,Mode,Desktop,151.75,Oui,5,Non,2023-05-02
9868,Femme,43,3690.49,Mature,Moyen,Mode,App,61.36,Oui,5,Non,2023-09-16
9869,Homme,25,3293.85,Jeune,Moyen,Sport,Desktop,69.48,Oui,5,Non,2023-07-31
9870,Homme,26,2785.21,Adulte,Moyen,Électronique,Mobile,78.04,Non,4,Non,2023-09-29
9871,Femme,49,4562.36,Mature,Élevé,Mode,Desktop,78.84,Non,3,Non,2023-09-22
9872,Homme,26,4058.41,Adulte,Élevé,Électronique,App,188.38,Oui,4,Non,2023-09-02
9873,Femme,18,3231.66,Jeune,Moyen,Beauté,Email,84.6,Non,2,Non,2023-06-26
9874,Homme,44,1847.65,Mature,Bas,Sport,Email,49.31,Non,3,Non,2023-01-31
9875,Homme,34,3683.25,Adulte,Moyen,Électronique,Desktop,167.33,Non,3,Non,2023-10-04
9876,Femme,35,2572.08,Adulte,Moyen,Maison,Mobile,232.12,Non,4,Non,2023-03-16
9877,Homme,34,1346.18,Adulte,Bas,Électronique,Mobile,57.45,Non,3,Non,2023-04-01
9878,Femme,40,2981.19,Adulte,Moyen,Beauté,App,36.8,Oui,4,Non,2023-05-05
9879,Homme,30,2569.45,Adulte,Moyen,Sport,Mobile,146.81,Non,2,Oui,2023-03-07
9880,Femme,52,1000.0,Mature,Bas,Électronique,Mobile,275.01,Non,3,Non,2023-10-21
9881,Homme,23,3909.22,Jeune,Moyen,Sport,Email,64.35,Non,2,Oui,2023-11-13
9882,Homme,42,3878.39,Mature,Moyen,Électronique,Mobile,126.59,Non,4,Non,2023-11-25
9883,Homme,44,3742.58,Mature,Moyen,Électronique,Desktop,45.39,Non,3,Non,2023-08-02
9884,Homme,30,3169.07,Adulte,Moyen,Électronique,Email,35.69,Non,4,Non,2023-12-25
9885,Homme,27,4750.01,Adulte,Élevé,Électronique,Desktop,55.83,Non,4,Non,2023-01-29
9886,Femme,48,2765.25,Mature,Moyen,Beauté,Desktop,99.14,Oui,3,Non,2023-06-16
9887,Homme,28,3399.89,Adulte,Moyen,Sport,Mobile,63.49,Non,4,Non,2023-01-08
9888,Femme,31,3781.6,Adulte,Moyen,Beauté,Desktop,88.95,Non,3,Non,2023-03-01
9889,Femme,46,3273.19,Mature,Moyen,Beauté,Desktop,71.55,Non,3,Non,2023-12-20
9890,Femme,38,4247.38,Adulte,Élevé,Beauté,Email,52.82,Non,4,Non,2023-07-03
9891,Homme,20,1326.24,Jeune,Bas,Sport,Desktop,94.09,Non,3,Non,2023-07-13
9892,Femme,55,2750.07,Mature,Moyen,Beauté,Desktop,39.07,Non,2,Non,2023-03-29
9893,Homme,32,4783.9,Adulte,Élevé,Électronique,Email,64.75,Non,3,Non,2023-08-06
9894,Femme,33,3822.52,Adulte,Moyen,Mode,Desktop,95.93,Non,4,Non,2023-04-08
9895,Femme,40,4365.59,Adulte,Élevé,Mode,Mobile,165.73,Non,4,Non,2023-06-16
9896,Femme,44,3525.93,Mature,Moyen,Beauté,Email,131.79,Non,2,Oui,2023-11-09
9897,Femme,57,3938.71,Mature,Moyen,Mode,Email,74.01,Non,4,Non,2023-10-28
9898,Femme,21,1000.0,Jeune,Bas,Maison,Email,93.28,Non,2,Oui,2023-09-16
9899,Homme,46,3221.29,Mature,Moyen,Sport,Mobile,115.97,Non,3,Non,2023-11-21
9900,Femme,45,2716.53,Mature,Moyen,Beauté,Mobile,38.86,Non,2,Non,2023-11-18
9901,Femme,36,4684.77,Adulte,Élevé,Beauté,App,70.96,Non,3,Non,2023-07-02
9902,Homme,45,2446.03,Mature,Moyen,Maison,Mobile,96.71,Oui,5,Non,2023-02-15
9903,Homme,47,4035.47,Mature,Élevé,Électronique,Desktop,194.01,Non,3,Non,2023-04-04
9904,Homme,24,2740.78,Jeune,Moyen,Électronique,Mobile,61.8,Non,3,Non,2023-10-04
9905,Femme,55,2926.59,Mature,Moyen,Mode,Email,87.52,Non,4,Non,2023-04-02
9906,Femme,22,1271.98,Jeune,Bas,Beauté,Email,15.62,Non,2,Non,2023-11-08
9907,Femme,26,3544.64,Adulte,Moyen,Beauté,Desktop,164.84,Non,2,Non,2023-03-10
9908,Femme,35,1000.0,Adulte,Bas,Mode,Mobile,145.8,Non,4,Non,2023-03-25
9909,Femme,57,2561.05,Mature,Moyen,Maison,Email,209.42,Non,3,Non,2023-12-02
9910,Femme,34,4034.59,Adulte,Élevé,Mode,Mobile,247.4,Non,3,Non,2023-02-16
9911,Homme,37,4404.53,Adulte,Élevé,Maison,Mobile,178.6,Oui,4,Non,2023-06-06
9912,Homme,52,1000.0,Mature,Bas,Électronique,Email,29.9,Non,4,Non,2023-02-01
9913,Femme,34,1727.76,Adulte,Bas,Maison,Email,79.95,Non,2,Oui,2023-05-13
9914,Femme,26,2322.05,Adulte,Moyen,Mode,Desktop,35.11,Non,4,Non,2023-03-10
9915,Femme,33,2862.7,Adulte,Moyen,Maison,Desktop,30.12,Oui,5,Non,2023-12-02
9916,Femme,51,3501.24,Mature,Moyen,Beauté,App,42.44,Oui,5,Non,2023-11-07
9917,Femme,38,3283.31,Adulte,Moyen,Mode,Mobile,143.46,Oui,3,Non,2023-11-15
9918,Homme,57,3758.74,Mature,Moyen,Maison,Mobile,135.61,Non,3,Non,2023-08-11
9919,Homme,45,2716.89,Mature,Moyen,Maison,Email,129.88,Non,2,Non,2023-11-04
9920,Femme,31,3380.27,Adulte,Moyen,Beauté,Mobile,58.8,Non,3,Non,2023-11-21
9921,Homme,38,3761.48,Adulte,Moyen,Maison,Mobile,39.57,Non,2,Oui,2023-08-09
9922,Femme,29,4782.55,Adulte,Élevé,Mode,Desktop,70.77,Oui,3,Non,2023-01-30
9923,Femme,31,3381.06,Adulte,Moyen,Mode,Email,70.25,Oui,4,Non,2023-06-15
9924,Femme,70,3574.26,Senior,Moyen,Électronique,Mobile,72.98,Non,3,Non,2023-03-18
9925,Homme,48,4402.42,Mature,Élevé,Électronique,Desktop,102.47,Non,2,Non,2023-08-13
9926,Homme,46,2154.76,Mature,Moyen,Électronique,Desktop,101.14,Non,2,Oui,2023-02-21
9927,Femme,31,2359.16,Adulte,Moyen,Beauté,Mobile,29.62,Non,3,Non,2023-10-22
9928,Homme,53,3771.17,Mature,Moyen,Mode,Desktop,180.79,Non,3,Non,2023-11-04
9929,Homme,48,4043.01,Mature,Élevé,Électronique,Email,109.4,Oui,2,Oui,2023-09-24
9930,Femme,56,2013.91,Mature,Moyen,Mode,Email,136.47,Non,2,Non,2023-04-09
9931,Homme,56,2531.8,Mature,Moyen,Maison,Desktop,71.63,Non,3,Non,2023-01-20
9932,Homme,23,3270.75,Jeune,Moyen,Électronique,Mobile,143.11,Non,3,Non,2023-11-03
9933,Femme,26,3296.2,Adulte,Moyen,Beauté,Mobile,141.2,Non,2,Oui,2023-11-17
9934,Femme,27,3648.67,Adulte,Moyen,Beauté,Mobile,80.6,Oui,3,Non,2023-02-15
9935,Homme,28,2062.45,Adulte,Moyen,Électronique,Email,64.77,Oui,2,Non,2023-01-18
9936,Femme,41,2951.08,Mature,Moyen,Maison,Email,91.26,Non,4,Non,2023-11-04
9937,Homme,32,3904.47,Adulte,Moyen,Mode,Email,50.0,Non,3,Non,2023-04-20
9938,Femme,58,3272.86,Mature,Moyen,Électronique,Mobile,134.55,Non,1,Oui,2023-12-24
9939,Femme,57,2318.01,Mature,Moyen,Beauté,Mobile,25.01,Oui,3,Non,2023-01-31
9940,Femme,37,1767.76,Adulte,Bas,Maison,Email,61.05,Non,3,Non,2023-03-30
9941,Femme,57,2411.91,Mature,Moyen,Maison,App,80.97,Non,2,Oui,2023-08-31
9942,Homme,52,3238.83,Mature,Moyen,Maison,Desktop,69.48,Non,4,Non,2023-09-14
9943,Femme,33,2281.73,Adulte,Moyen,Beauté,Email,54.47,Non,4,Non,2023-05-14
9944,Femme,18,4503.69,Jeune,Élevé,Beauté,Email,54.31,Oui,3,Non,2023-09-30
9945,Femme,35,3153.01,Adulte,Moyen,Électronique,Email,38.37,Oui,3,Non,2023-05-04
9946,Homme,31,2840.04,Adulte,Moyen,Maison,Mobile,70.55,Non,4,Non,2023-01-09
9947,Homme,40,2705.13,Adulte,Moyen,Maison,App,222.49,Oui,5,Non,2023-03-06
9948,Femme,38,3532.59,Adulte,Moyen,Mode,Email,47.22,Non,3,Non,2023-09-28
9949,Femme,38,1830.45,Adulte,Bas,Beauté,Email,34.28,Non,4,Non,2023-11-08
9950,Femme,43,3052.62,Mature,Moyen,Mode,App,157.26,Non,3,Non,2023-05-08
9951,Femme,25,2451.58,Jeune,Moyen,Mode,Desktop,43.19,Non,2,Oui,2023-06-27
9952,Femme,42,2896.74,Mature,Moyen,Beauté,Mobile,52.36,Non,4,Non,2023-07-12
9953,Femme,33,3189.02,Adulte,Moyen,Beauté,Email,37.04,Non,2,Oui,2023-11-03
9954,Homme,39,2669.1,Adulte,Moyen,Électronique,Mobile,30.7,Non,2,Non,2023-03-11
9955,Femme,47,1463.25,Mature,Bas,Mode,Email,79.43,Non,4,Non,2023-05-28
9956,Femme,25,2054.68,Jeune,Moyen,Mode,Desktop,30.22,Non,4,Non,2023-03-23
9957,Femme,35,3503.39,Adulte,Moyen,Mode,Mobile,84.1,Non,3,Non,2023-10-14
9958,Femme,36,3098.51,Adulte,Moyen,Beauté,Desktop,57.99,Oui,3,Non,2023-09-07
9959,Femme,32,2477.68,Adulte,Moyen,Électronique,Email,33.1,Non,2,Non,2023-08-31
9960,Femme,46,4374.52,Mature,Élevé,Maison,Mobile,84.08,Non,4,Non,2023-01-18
9961,Homme,30,2557.57,Adulte,Moyen,Électronique,Mobile,49.54,Non,1,Oui,2023-12-25
9962,Homme,32,3836.07,Adulte,Moyen,Électronique,Desktop,202.6,Non,4,Non,2023-10-18
9963,Homme,30,3375.71,Adulte,Moyen,Sport,Mobile,48.4,Oui,5,Non,2023-05-11
9964,Homme,48,2463.45,Mature,Moyen,Électronique,App,125.38,Non,1,Oui,2023-10-12
9965,Homme,33,5176.26,Adulte,Élevé,Électronique,Email,148.7,Oui,5,Non,2023-02-08
9966,Homme,42,4078.04,Mature,Élevé,Maison,Desktop,56.23,Non,4,Non,2023-06-29
9967,Femme,57,2716.72,Mature,Moyen,Beauté,Mobile,66.11,Non,3,Non,2023-02-08
9968,Femme,37,1969.25,Adulte,Bas,Mode,Desktop,130.17,Non,4,Non,2023-11-10
9969,Femme,49,2229.21,Mature,Moyen,Mode,Desktop,28.64,Oui,4,Non,2023-08-16
9970,Femme,54,1884.66,Mature,Bas,Beauté,Desktop,64.11,Oui,3,Non,2023-05-02
9971,Femme,48,3565.24,Mature,Moyen,Beauté,App,44.57,Oui,4,Non,2023-02-25
9972,Femme,37,2743.26,Adulte,Moyen,Électronique,Email,50.57,Oui,5,Non,2023-11-10
9973,Homme,44,3753.72,Mature,Moyen,Électronique,Mobile,125.32,Oui,3,Non,2023-05-12
9974,Femme,25,3213.9,Jeune,Moyen,Maison,Desktop,105.33,Non,2,Non,2023-02-26
9975,Homme,30,3244.47,Adulte,Moyen,Maison,Desktop,111.1,Non,2,Non,2023-11-12
9976,Homme,31,2830.38,Adulte,Moyen,Électronique,App,94.01,Oui,5,Non,2023-12-23
9977,Femme,60,2906.67,Mature,Moyen,Mode,Desktop,120.99,Oui,5,Non,2023-03-06
9978,Femme,29,1650.25,Adulte,Bas,Maison,Desktop,91.76,Non,4,Non,2023-08-27
9979,Femme,29,2402.61,Adulte,Moyen,Mode,Desktop,38.42,Oui,4,Non,2023-01-15
9980,Femme,27,1874.24,Adulte,Bas,Mode,Mobile,25.16,Oui,5,Non,2023-01-10
9981,Femme,43,3250.41,Mature,Moyen,Beauté,Mobile,33.0,Non,2,Non,2023-01-20
9982,Femme,39,3667.57,Adulte,Moyen,Beauté,Mobile,37.01,Non,2,Oui,2023-12-23
9983,Femme,48,1564.81,Mature,Bas,Maison,Mobile,23.74,Non,2,Non,2023-08-01
9984,Homme,44,3820.81,Mature,Moyen,Sport,Mobile,65.55,Oui,4,Non,2023-04-19
9985,Femme,24,3722.2,Jeune,Moyen,Beauté,Email,37.5,Non,2,Oui,2023-04-05
9986,Femme,29,1552.72,Adulte,Bas,Électronique,Mobile,56.04,Non,3,Non,2023-12-17
9987,Homme,51,3338.6,Mature,Moyen,Mode,App,123.5,Oui,3,Non,2023-04-12
9988,Femme,35,2799.82,Adulte,Moyen,Beauté,Mobile,34.6,Non,2,Non,2023-02-20
9989,Femme,49,3653.95,Mature,Moyen,Maison,Mobile,148.2,Non,4,Non,2023-01-13
9990,Homme,36,1852.46,Adulte,Bas,Électronique,App,36.23,Oui,4,Non,2023-05-01
9991,Femme,28,3399.23,Adulte,Moyen,Mode,App,49.53,Oui,5,Non,2023-09-23
9992,Femme,34,3281.97,Adulte,Moyen,Maison,Mobile,52.96,Non,3,Non,2023-09-13
9993,Femme,28,2501.49,Adulte,Moyen,Beauté,Mobile,43.79,Oui,5,Non,2023-09-13
9994,Femme,32,4114.73,Adulte,Élevé,Mode,Mobile,82.87,Non,4,Non,2023-06-05
9995,Femme,40,2263.27,Adulte,Moyen,Mode,Desktop,91.12,Non,2,Non,2023-12-01
9996,Femme,43,1000.0,Mature,Bas,Maison,Mobile,117.74,Non,3,Non,2023-10-12
9997,Homme,22,2450.01,Jeune,Moyen,Sport,Mobile,25.55,Oui,3,Non,2023-05-04
9998,Femme,37,2706.49,Adulte,Moyen,Mode,Email,36.5,Oui,4,Non,2023-11-17
9999,Femme,32,2534.76,Adulte,Moyen,Maison,Email,124.68,Non,4,Non,2023-08-03
10000,Homme,31,4222.29,Adulte,Élevé,Sport,App,113.28,Non,3,Non,2023-10-08
10001,Homme,39,3558.95,Adulte,Moyen,Sport,Desktop,174.25,Oui,4,Non,2023-12-24
10002,Femme,32,3760.34,Adulte,Moyen,Mode,Mobile,58.25,Oui,5,Non,2023-07-06
10003,Homme,51,3030.18,Mature,Moyen,Électronique,Desktop,51.76,Oui,4,Non,2023-11-03
10004,Femme,49,3318.84,Mature,Moyen,Beauté,Email,74.12,Non,4,Non,2023-03-22
10005,Femme,49,1936.17,Mature,Bas,Électronique,Mobile,26.25,Oui,3,Non,2023-11-24
10006,Homme,33,4297.55,Adulte,Élevé,Électronique,App,151.49,Oui,5,Non,2023-07-20
10007,Femme,28,3360.28,Adulte,Moyen,Beauté,Mobile,64.83,Non,4,Non,2023-04-17
10008,Femme,38,2886.41,Adulte,Moyen,Mode,Mobile,103.15,Non,2,Non,2023-12-24
10009,Homme,36,1513.94,Adulte,Bas,Maison,Mobile,27.58,Non,4,Non,2023-06-02
10010,Homme,31,3330.59,Adulte,Moyen,Maison,App,78.32,Oui,4,Non,2023-01-28
10011,Homme,26,2902.06,Adulte,Moyen,Maison,Mobile,59.51,Non,2,Oui,2023-02-14
10012,Homme,37,1835.28,Adulte,Bas,Mode,Mobile,56.6,Non,3,Non,2023-06-13
10013,Femme,33,2374.77,Adulte,Moyen,Beauté,Email,62.93,Non,4,Non,2023-05-25
10014,Homme,44,2212.24,Mature,Moyen,Électronique,App,119.06,Oui,2,Non,2023-07-15
10015,Homme,44,3241.12,Mature,Moyen,Mode,Mobile,153.36,Non,4,Non,2023-01-27
10016,Homme,49,2658.03,Mature,Moyen,Sport,Desktop,39.31,Non,3,Non,2023-05-28
10017,Homme,25,2263.15,Jeune,Moyen,Maison,App,62.71,Oui,4,Non,2023-12-30
10018,Homme,42,4417.05,Mature,Élevé,Électronique,Email,54.26,Non,2,Non,2023-11-15
10019,Femme,30,2998.36,Adulte,Moyen,Mode,App,54.39,Non,3,Non,2023-05-24
10020,Homme,25,3811.21,Jeune,Moyen,Mode,App,66.79,Non,3,Non,2023-08-26
10021,Femme,33,1956.29,Adulte,Bas,Beauté,Mobile,47.51,Non,2,Oui,2023-12-18
10022,Homme,48,2189.47,Mature,Moyen,Mode,Mobile,178.81,Non,4,Non,2023-09-30
10023,Homme,34,2656.55,Adulte,Moyen,Électronique,App,228.76,Oui,2,Oui,2023-11-27
10024,Homme,53,3757.92,Mature,Moyen,Électronique,Email,43.59,Non,3,Non,2023-09-25
10025,Homme,43,1965.68,Mature,Bas,Sport,Mobile,45.3,Non,4,Non,2023-08-05
10026,Homme,34,3458.71,Adulte,Moyen,Électronique,Email,66.99,Non,2,Non,2023-02-06
10027,Homme,49,2335.32,Mature,Moyen,Électronique,Mobile,60.98,Non,4,Non,2023-10-27
10028,Homme,42,2497.31,Mature,Moyen,Électronique,Desktop,141.62,Non,1,Non,2023-08-14
10029,Homme,28,3560.58,Adulte,Moyen,Sport,Mobile,46.15,Non,2,Non,2023-02-27
10030,Femme,56,3088.18,Mature,Moyen,Beauté,Desktop,98.56,Oui,5,Non,2023-07-28
10031,Homme,40,2380.08,Adulte,Moyen,Mode,App,173.19,Non,3,Non,2023-03-25
10032,Femme,38,3380.44,Adulte,Moyen,Maison,Email,119.01,Oui,4,Non,2023-09-16
10033,Homme,29,2918.56,Adulte,Moyen,Maison,Desktop,67.36,Oui,3,Non,2023-12-14
10034,Femme,49,2453.15,Mature,Moyen,Mode,Mobile,28.41,Non,2,Non,2023-05-08
10035,Homme,43,4164.24,Mature,Élevé,Électronique,Mobile,50.88,Non,4,Non,2023-02-16
10036,Homme,44,2440.83,Mature,Moyen,Sport,Email,84.64,Non,3,Non,2023-08-18
10037,Homme,32,2161.3,Adulte,Moyen,Électronique,Desktop,31.74,Non,3,Non,2023-05-01
10038,Femme,46,3346.26,Mature,Moyen,Mode,Mobile,65.56,Non,3,Non,2023-03-27
10039,Femme,47,2049.85,Mature,Moyen,Mode,App,143.63,Non,4,Non,2023-02-26
10040,Femme,31,2320.89,Adulte,Moyen,Mode,Desktop,69.3,Non,2,Non,2023-01-13
10041,Femme,23,1802.47,Jeune,Bas,Maison,Desktop,47.59,Non,3,Non,2023-09-17
10042,Homme,43,2646.2,Mature,Moyen,Électronique,Mobile,48.52,Non,3,Non,2023-08-25
10043,Homme,22,4081.64,Jeune,Élevé,Électronique,Email,106.05,Oui,4,Non,2023-08-04
10044,Homme,39,4623.0,Adulte,Élevé,Électronique,Email,81.15,Non,2,Non,2023-09-23
10045,Femme,33,2630.37,Adulte,Moyen,Maison,Email,256.16,Non,2,Non,2023-04-16
10046,Homme,50,2678.74,Mature,Moyen,Sport,Mobile,27.44,Oui,5,Non,2023-07-13
10047,Femme,34,3322.33,Adulte,Moyen,Beauté,Mobile,172.66,Non,2,Non,2023-07-27
10048,Femme,49,4767.38,Mature,Élevé,Beauté,Desktop,59.07,Oui,4,Non,2023-07-21
10049,Femme,32,4133.69,Adulte,Élevé,Mode,Mobile,92.57,Non,4,Non,2023-09-04
10050,Femme,47,3993.73,Mature,Moyen,Beauté,Mobile,54.63,Non,4,Non,2023-05-17
10051,Femme,58,3468.55,Mature,Moyen,Mode,Mobile,136.75,Non,4,Non,2023-09-04
10052,Homme,27,5750.22,Adulte,Élevé,Sport,Mobile,115.14,Non,3,Non,2023-08-06
10053,Femme,40,3034.24,Adulte,Moyen,Beauté,App,43.16,Oui,4,Non,2023-03-03
10054,Femme,65,4598.04,Senior,Élevé,Beauté,Email,85.93,Non,2,Non,2023-05-15
10055,Homme,38,4758.64,Adulte,Élevé,Électronique,Mobile,248.55,Non,2,Oui,2023-09-29
10056,Femme,38,2142.58,Adulte,Moyen,Mode,Desktop,36.64,Oui,3,Non,2023-11-14
10057,Femme,45,3068.78,Mature,Moyen,Beauté,Mobile,111.38,Non,2,Non,2023-09-15
10058,Homme,38,2553.87,Adulte,Moyen,Maison,App,138.93,Oui,5,Non,2023-10-21
10059,Homme,20,2737.29,Jeune,Moyen,Sport,Desktop,50.54,Oui,4,Non,2023-03-19
10060,Homme,49,3161.82,Mature,Moyen,Sport,Desktop,33.49,Non,4,Non,2023-07-19
10061,Femme,18,3391.64,Jeune,Moyen,Mode,Mobile,44.87,Oui,3,Non,2023-09-09
10062,Homme,33,2761.86,Adulte,Moyen,Électronique,Desktop,81.59,Oui,4,Non,2023-03-18
10063,Homme,50,3204.04,Mature,Moyen,Mode,Desktop,70.2,Oui,4,Non,2023-04-13
10064,Homme,34,4378.57,Adulte,Élevé,Mode,Desktop,50.49,Oui,3,Non,2023-11-03
10065,Femme,31,2696.56,Adulte,Moyen,Beauté,Mobile,43.19,Oui,4,Non,2023-03-11
10066,Homme,46,3930.92,Mature,Moyen,Maison,Mobile,73.48,Non,2,Non,2023-04-02
10067,Femme,29,2560.68,Adulte,Moyen,Beauté,Mobile,107.04,Oui,3,Non,2023-10-07
10068,Femme,25,2863.66,Jeune,Moyen,Maison,Mobile,193.22,Oui,5,Non,2023-06-01
10069,Homme,40,2389.69,Adulte,Moyen,Électronique,Mobile,101.61,Oui,4,Non,2023-09-20
10070,Femme,36,1994.19,Adulte,Bas,Beauté,Mobile,35.29,Non,4,Non,2023-01-01
10071,Femme,25,2751.93,Jeune,Moyen,Mode,Email,96.96,Oui,3,Non,2023-08-31
10072,Homme,44,3389.16,Mature,Moyen,Électronique,Desktop,277.03,Oui,4,Non,2023-02-21
10073,Femme,42,2679.71,Mature,Moyen,Beauté,App,32.4,Non,3,Non,2023-08-22
10074,Homme,34,2082.64,Adulte,Moyen,Sport,Mobile,36.65,Non,4,Non,2023-09-25
10075,Femme,35,1462.65,Adulte,Bas,Beauté,Email,52.62,Non,3,Non,2023-01-28
10076,Femme,42,3366.93,Mature,Moyen,Mode,Email,58.7,Non,4,Non,2023-04-14
10077,Homme,49,2662.36,Mature,Moyen,Électronique,Desktop,194.46,Oui,4,Non,2023-10-21
10078,Homme,35,3107.03,Adulte,Moyen,Maison,Desktop,52.89,Non,4,Non,2023-08-08
10079,Femme,44,1308.12,Mature,Bas,Beauté,Desktop,116.02,Non,2,Non,2023-10-09
10080,Femme,43,2585.94,Mature,Moyen,Maison,Mobile,154.54,Non,4,Non,2023-08-15
10081,Homme,46,2012.47,Mature,Moyen,Électronique,Mobile,35.58,Oui,4,Non,2023-05-26
10082,Femme,38,2913.26,Adulte,Moyen,Beauté,Mobile,33.87,Non,2,Non,2023-02-26
10083,Femme,28,2936.65,Adulte,Moyen,Mode,Email,97.16,Non,4,Non,2023-11-09
10084,Femme,33,2528.77,Adulte,Moyen,Mode,Desktop,55.87,Oui,5,Non,2023-02-19
10085,Femme,41,2751.56,Mature,Moyen,Mode,Mobile,43.38,Non,3,Non,2023-01-10
10086,Homme,56,2697.12,Mature,Moyen,Électronique,Desktop,234.01,Oui,5,Non,2023-02-16
10087,Homme,33,4640.36,Adulte,Élevé,Électronique,Mobile,54.2,Non,4,Non,2023-05-24
10088,Homme,46,3138.03,Mature,Moyen,Électronique,Mobile,180.73,Non,2,Non,2023-11-24
10089,Homme,34,2874.37,Adulte,Moyen,Mode,Email,78.18,Non,2,Non,2023-11-12
10090,Homme,39,4018.21,Adulte,Élevé,Sport,App,46.42,Non,4,Non,2023-07-18
10091,Homme,53,1867.59,Mature,Bas,Maison,Mobile,52.53,Non,3,Non,2023-03-18
10092,Femme,45,3219.43,Mature,Moyen,Beauté,Desktop,68.88,Non,2,Non,2023-11-06
10093,Homme,25,4242.18,Jeune,Élevé,Sport,Mobile,51.5,Non,2,Non,2023-02-28
10094,Femme,32,2378.21,Adulte,Moyen,Maison,Desktop,33.62,Non,3,Non,2023-02-13
10095,Femme,50,3624.33,Mature,Moyen,Beauté,Desktop,51.54,Non,2,Non,2023-02-17
10096,Femme,39,2361.33,Adulte,Moyen,Beauté,Mobile,63.14,Non,3,Non,2023-08-27
10097,Homme,26,2152.41,Adulte,Moyen,Sport,Desktop,92.49,Oui,5,Non,2023-07-22
10098,Femme,29,1839.72,Adulte,Bas,Mode,Mobile,214.12,Non,2,Non,2023-11-05
10099,Homme,45,2830.85,Mature,Moyen,Sport,App,36.02,Oui,4,Non,2023-03-10
10100,Femme,47,2033.07,Mature,Moyen,Beauté,Mobile,20.74,Non,3,Non,2023-06-06
10101,Femme,38,2166.68,Adulte,Moyen,Beauté,Mobile,214.18,Non,2,Non,2023-12-09
10102,Homme,62,1640.45,Senior,Bas,Sport,App,23.48,Non,2,Oui,2023-11-04
10103,Femme,46,2781.19,Mature,Moyen,Mode,Mobile,111.47,Non,3,Non,2023-02-06
10104,Femme,35,3804.75,Adulte,Moyen,Mode,Desktop,127.18,Non,3,Non,2023-05-02
10105,Femme,29,3544.83,Adulte,Moyen,Maison,Mobile,41.8,Non,3,Non,2023-08-14
10106,Femme,28,3240.79,Adulte,Moyen,Maison,Mobile,152.47,Oui,4,Non,2023-10-17
10107,Homme,41,2352.6,Mature,Moyen,Électronique,App,47.64,Non,4,Non,2023-01-17
10108,Femme,33,2476.79,Adulte,Moyen,Beauté,Mobile,100.45,Non,3,Non,2023-02-18
10109,Femme,54,2778.73,Mature,Moyen,Beauté,Desktop,46.2,Non,2,Oui,2023-01-13
10110,Homme,52,3156.32,Mature,Moyen,Électronique,Email,148.19,Oui,4,Non,2023-07-11
10111,Femme,44,2239.26,Mature,Moyen,Électronique,Desktop,176.35,Oui,5,Non,2023-04-05
10112,Femme,26,2736.97,Adulte,Moyen,Beauté,Email,27.58,Non,2,Non,2023-09-02
10113,Femme,31,2097.29,Adulte,Moyen,Maison,Email,74.31,Non,4,Non,2023-07-28
10114,Femme,50,2146.46,Mature,Moyen,Beauté,Mobile,41.55,Non,2,Non,2023-10-31
10115,Homme,32,3336.72,Adulte,Moyen,Électronique,Desktop,189.37,Non,2,Non,2023-08-26
10116,Femme,49,1696.26,Mature,Bas,Beauté,Mobile,48.61,Non,3,Non,2023-03-21
10117,Homme,42,3946.85,Mature,Moyen,Électronique,Mobile,79.94,Oui,3,Non,2023-08-06
10118,Femme,38,3818.62,Adulte,Moyen,Beauté,App,45.86,Oui,4,Non,2023-06-01
10119,Femme,30,2486.29,Adulte,Moyen,Beauté,Mobile,40.84,Non,4,Non,2023-04-05
10120,Femme,37,3900.82,Adulte,Moyen,Mode,Desktop,346.27,Non,3,Non,2023-06-15
10121,Homme,39,2142.21,Adulte,Moyen,Électronique,Mobile,184.6,Non,2,Non,2023-01-04
10122,Femme,48,2859.03,Mature,Moyen,Électronique,App,59.34,Non,3,Non,2023-09-19
10123,Femme,29,3417.46,Adulte,Moyen,Mode,Mobile,91.92,Non,2,Non,2023-06-11
10124,Homme,35,2428.27,Adulte,Moyen,Maison,Email,467.79,Non,4,Non,2023-09-12
10125,Homme,38,2552.61,Adulte,Moyen,Électronique,Email,123.68,Non,4,Non,2023-05-26
10126,Homme,44,4244.43,Mature,Élevé,Électronique,Mobile,77.21,Non,4,Non,2023-10-21
10127,Homme,28,2881.19,Adulte,Moyen,Maison,Email,31.79,Non,4,Non,2023-04-11
10128,Femme,24,2257.56,Jeune,Moyen,Mode,App,118.92,Oui,5,Non,2023-07-28
10129,Femme,44,3993.29,Mature,Moyen,Électronique,Desktop,68.17,Non,2,Non,2023-02-01
10130,Femme,22,3042.69,Jeune,Moyen,Beauté,Mobile,37.87,Non,3,Non,2023-08-28
10131,Femme,50,4477.82,Mature,Élevé,Beauté,Desktop,50.66,Non,4,Non,2023-04-23
10132,Homme,36,4212.12,Adulte,Élevé,Mode,Mobile,48.92,Non,2,Non,2023-03-04
